Struct_ID, OD_WT_Ratio,Pipe_WT,Pipe_OD,Yield_Strength,Tensile_Strength,Pipe Vintage,%C,%Mn,%S,%Si,%P,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Sn,%Ti,%Nb,%Co,Pipe_Grade
984,-0.530684798,-0.9008,-0.81369863,-0.083104677,-0.097178683,0.160714286,0.625806452,-0.395292698,-0.829145729,-0.935064935,-0.924528302,-0.872727273,-0.838541667,-0.902040816,-1,-0.827272727,-0.455621302,-0.837398374,-0.92,-0.97826087,-0.45,3
985,-0.530684798,-0.9008,-0.81369863,-0.083104677,-0.253918495,0.053571429,-0.04516129,-0.496680748,-0.83919598,-0.943722944,-0.962264151,-0.781818182,-0.916666667,-0.926530612,-1,-0.886363636,-0.459566075,-0.902439024,-0.92,-0.97826087,-0.45,3
986,-0.530684798,-0.9008,-0.81369863,-0.067335289,-0.175548589,0.053571429,0.2,-0.444779722,-0.768844221,-0.952380952,-0.962264151,-0.909090909,-0.901041667,-0.951020408,-1,-0.909090909,-0.704142012,-0.918699187,-0.92,-0.97826087,-0.5,3
987,-0.530684798,-0.9008,-0.81369863,-0.035796512,-0.144200627,0.053571429,0.335483871,-0.397706699,-0.738693467,-0.748917749,-0.905660377,-0.945454545,-0.786458333,-0.86122449,-0.974358974,-0.822727273,-0.029585799,-0.593495935,-0.84,-0.956521739,-0.45,3
988,-0.530684798,-0.9008,-0.81369863,0.011511654,-0.065830721,0.321428571,-0.264516129,-0.15992758,-0.909547739,-0.467532468,-0.679245283,-0.254545455,-0.84375,-0.959183673,-0.820512821,-0.959090909,-0.976331361,-0.983739837,-0.68,-0.695652174,-0.8,5
989,-0.530684798,-0.9008,-0.81369863,0.011511654,-0.081504702,0.053571429,0.309677419,-0.408569704,-0.798994975,-0.948051948,-0.905660377,-0.836363636,-0.817708333,-0.926530612,-1,-0.879545455,-0.447731755,-0.902439024,-0.92,-0.97826087,-0.45,3
990,-0.530684798,-0.9008,-0.81369863,0.027281042,-0.081504702,0.053571429,0.316129032,-0.406155703,-0.778894472,-0.748917749,-0.943396226,-0.945454545,-0.802083333,-0.86122449,-0.974358974,-0.825,0.16765286,-0.593495935,-0.84,-0.956521739,-0.5,3
991,-0.530684798,-0.9008,-0.81369863,0.058819819,-0.128526646,0,-0.012903226,0.050090525,-0.849246231,-0.965367965,-0.905660377,-0.981818182,-0.802083333,-0.951020408,-1,-0.954545455,-0.794871795,-0.918699187,-0.92,-0.97826087,-0.85,4
992,-0.530684798,-0.9008,-0.81369863,0.106127984,-0.05015674,0.017857143,0.290322581,-0.458056729,-0.809045226,-0.787878788,-0.867924528,-0.890909091,-0.901041667,-0.918367347,-0.974358974,-0.877272727,-0.08086785,-0.853658537,-0.84,-0.934782609,-0.45,3
993,-0.530684798,-0.9008,-0.81369863,0.15343615,0.059561129,0.125,0.232258065,-0.202172601,-0.798994975,-0.649350649,-0.660377358,-0.909090909,-0.78125,-0.885714286,-0.948717949,-0.872727273,-0.538461538,-0.869918699,-0.84,-0.934782609,-0.4,4
994,-0.530684798,-0.9008,-0.81369863,0.169205538,0.059561129,0.125,0.406451613,-0.301146651,-0.859296482,-0.943722944,-0.943396226,-0.890909091,-0.885416667,-0.942857143,-1,-0.895454545,-0.656804734,-0.918699187,-0.92,-0.97826087,-0.6,4
995,-0.530684798,-0.9008,-0.81369863,0.421515754,0.122257053,0.196428571,0.264516129,0.077851539,-0.859296482,-0.445887446,-0.735849057,-0.945454545,-0.802083333,-0.918367347,-1,-0.881818182,-0.605522682,-0.902439024,-0.84,-0.97826087,-0.6,5
996,-0.457556946,-0.9008,-0.84109589,0.106127984,-0.144200627,0.089285714,0.2,-0.121303561,-0.809045226,-0.930735931,-0.924528302,-0.727272727,-0.953125,-0.967346939,-1,-0.979545455,-0.956607495,-0.983739837,-0.84,-0.97826087,-0.95,3
997,-0.199171842,-0.9008,-0.906849315,-0.240798562,-0.253918495,0.053571429,0.664516129,-0.33977067,-0.859296482,-0.922077922,-0.962264151,-0.927272727,-0.875,-0.910204082,-0.974358974,-0.977272727,-0.976331361,-0.983739837,-0.84,-0.956521739,-0.75,3
998,0.096125412,-0.9008,-0.950684932,-0.16195162,-0.44200627,0.125,0.535483871,-0.511164756,-0.859296482,-0.935064935,-0.905660377,-0.690909091,-0.71875,-0.926530612,-1,-0.918181818,-0.755424063,-0.93495935,-0.84,-0.97826087,-0.7,3
999,0.70046855,-0.9072,-1,-0.363799792,0.059561129,0.071428571,0.425806452,-0.605310803,-0.788944724,-0.87012987,-0.905660377,-0.872727273,-0.932291667,-0.902040816,-1,-0.981818182,-0.972386588,-1,-0.52,-0.97826087,-0.8,2
1000,0.70046855,-0.9072,-1,-0.363799792,0.059561129,0.071428571,0.193548387,-0.207000604,-0.798994975,-0.978354978,-0.943396226,-0.981818182,-0.932291667,-0.983673469,-1,-0.952272727,-0.901380671,-0.951219512,-0.92,-0.97826087,-0.75,2
1001,-0.598187437,-0.9488,-0.81369863,0.3584382,0.059561129,0.125,0.15483871,0.063367532,-0.83919598,-0.813852814,-0.905660377,-0.981818182,-0.864583333,-0.951020408,-1,-0.956818182,-0.715976331,-0.951219512,-0.92,-0.586956522,0.05,5
1002,-0.298550744,-0.9488,-0.906849315,0.011511654,-0.081504702,0.285714286,0.341935484,-0.088714544,-0.869346734,-0.965367965,-0.981132075,-0.945454545,-0.921875,-0.942857143,-0.948717949,-0.943181818,-0.794871795,-0.951219512,-0.84,-0.913043478,-0.65,2
1003,-0.298550744,-0.9488,-0.906849315,0.043050431,-0.003134796,0.285714286,0.290322581,-0.073023537,-0.879396985,-0.965367965,-1,-0.963636364,-0.921875,-0.942857143,-0.948717949,-0.945454545,-0.802761341,-0.951219512,-0.84,-0.913043478,-0.7,2
1004,-0.656689718,-0.9904,-0.81369863,0.418361876,0.401253918,0.339285714,0.483870968,-0.255280628,-0.829145729,-0.987012987,-0.886792453,-0.981818182,-0.9375,-0.967346939,0.41025641,-0.981818182,-0.964497041,-1,-0.84,-0.934782609,-1,5
1005,-0.670190239,-1,-0.81369863,0.169205538,0.169278997,0.357142857,0.012903226,-0.227519614,-0.879396985,-0.926406926,-0.981132075,-0.381818182,-0.739583333,-0.804081633,0.256410256,-0.852272727,-0.58974359,-0.902439024,-0.84,-0.956521739,-0.7,6
1006,-0.670190239,-1,-0.81369863,0.279591257,0.153605016,0.392857143,0.019354839,-0.202172601,-0.849246231,-0.926406926,-0.981132075,-0.181818182,-0.723958333,-0.795918367,0.333333333,-0.834090909,-0.451676529,-0.869918699,-0.76,-0.97826087,-0.7,6
1007,-0.670190239,-1,-0.81369863,0.3584382,0.326018809,0.392857143,0.04516129,-0.101991551,-0.819095477,-0.913419913,-0.943396226,0.163636364,-0.3125,-0.779591837,0.384615385,-0.815909091,-0.483234714,-0.886178862,-0.76,-0.956521739,-0.7,6
1008,-0.670190239,-1,-0.81369863,0.3584382,-0.05015674,0.392857143,0.077419355,-0.204586602,-0.849246231,-0.935064935,-0.981132075,-0.327272727,-0.703125,-0.828571429,0.282051282,-0.872727273,-0.727810651,-0.886178862,-0.84,-0.97826087,-0.75,6
1009,-0.670190239,-1,-0.81369863,0.380515344,0.222570533,0.392857143,0.006451613,-0.164755582,-0.819095477,-0.922077922,-0.981132075,0.090909091,-0.619791667,-0.812244898,0.384615385,-0.845454545,-0.455621302,-0.886178862,-0.76,-0.97826087,-0.7,6
1010,-0.670190239,-1,-0.81369863,0.405746365,-0.003134796,0.392857143,0.064516129,-0.2009656,-0.859296482,-0.935064935,-1,-0.327272727,-0.703125,-0.828571429,0.282051282,-0.872727273,-0.727810651,-0.902439024,-0.76,-0.97826087,-0.75,6
1011,-0.670190239,-1,-0.81369863,0.412054121,0.021943574,0.392857143,-0.032258065,-0.267350634,-0.83919598,-0.930735931,-1,0.072727273,-0.713541667,-0.771428571,0.256410256,-0.806818182,-0.305719921,-0.853658537,-0.76,-0.956521739,-0.65,6
1012,-0.670190239,-1,-0.81369863,0.459362286,0.156739812,0.392857143,0.006451613,-0.175618588,-0.829145729,-0.922077922,-0.981132075,0.090909091,-0.619791667,-0.812244898,0.358974359,-0.845454545,-0.459566075,-0.886178862,-0.76,-0.956521739,-0.7,6
1013,-0.670190239,-1,-0.81369863,0.503516574,0.385579937,0.392857143,0.058064516,-0.181653591,-0.798994975,-0.891774892,-1,0.054545455,-0.666666667,-0.804081633,0.461538462,-0.813636364,-0.104536489,-0.821138211,-0.76,-0.956521739,-0.65,6
1014,-0.670190239,-1,-0.81369863,0.651748825,0.313479624,0.375,-0.032258065,-0.237175619,-0.829145729,-0.922077922,-1,-0.254545455,-0.520833333,-0.795918367,0.076923077,-0.802272727,-0.396449704,-0.869918699,-0.92,-0.97826087,-0.75,6
1015,-0.670190239,-1,-0.81369863,0.658056581,0.310344828,0.375,-0.058064516,-0.184067592,-0.819095477,-0.943722944,-0.962264151,-0.018181818,-0.567708333,-0.706122449,0.307692308,-0.786363636,-0.451676529,-0.886178862,-0.76,-0.956521739,-0.65,6
1016,-0.670190239,-1,-0.81369863,0.664364336,0.319749216,0.392857143,-2.22E-16,-0.225105613,-0.849246231,-0.926406926,-0.981132075,-0.436363636,-0.557291667,-0.755102041,0.307692308,-0.756818182,-0.42800789,-0.869918699,-0.76,-0.956521739,-0.65,6
1017,-0.670190239,-1,-0.81369863,0.793673321,0.432601881,0.375,-0.025806452,-0.17923959,-0.83919598,-0.909090909,-0.981132075,-0.236363636,-0.703125,-0.795918367,0.256410256,-0.822727273,-0.459566075,-0.886178862,-0.92,-0.97826087,-0.75,6
1018,-0.830227756,-0.104,0.210958904,0.39943861,0.335423197,0.267857143,-0.090322581,-0.955340978,-0.778894472,-0.9004329,-0.924528302,-0.981818182,-0.822916667,-0.87755102,0.128205128,-0.975,-0.964497041,-0.983739837,-0.92,-0.52173913,-0.95,7
1019,-0.706004143,0.296,0.210958904,0.468823919,0.435736677,0.964285714,-0.75483871,-0.911888956,-0.989949749,0.225108225,-0.79245283,-0.381818182,-0.927083333,-0.934693878,0.538461538,-0.922727273,-0.964497041,-0.967479675,-0.84,0.47826087,-0.85,8
1020,-0.582860768,-0.7984,-0.726027397,-0.259721828,-0.401253918,-0.017857143,0.322580645,-0.133373567,-0.738693467,-0.926406926,-0.962264151,-0.836363636,-0.916666667,-0.869387755,-1,-0.934090909,-0.234714004,-0.739837398,-0.92,-0.97826087,-0.7,3
1021,0.061733084,-0.2,-0.72550137,-0.221875296,-0.482758621,0.375,-0.774193548,-0.035606518,-0.879396985,-0.917748918,-0.830188679,-0.236363636,-0.911458333,-0.967346939,-1,-0.979545455,-0.940828402,-0.853658537,-0.92,-0.304347826,-1,5
1022,-0.454784067,-0.68,-0.726115068,0.046204308,-0.184952978,0.375,-0.612903226,-0.205793603,-0.869346734,-0.917748918,-0.924528302,0,-0.932291667,-0.967346939,-1,-0.981818182,-0.921104536,-0.886178862,-0.92,-0.608695652,-1,3
1023,0.063534067,-0.2,-0.726027397,0.547670861,0.172413793,0.375,-0.793548387,-0.005431503,-0.879396985,-0.904761905,-0.886792453,0.054545455,-0.911458333,-0.959183673,-1,-0.981818182,-0.928994083,-0.821138211,-0.92,-0.239130435,-1,5
1024,-0.458241528,-0.6832,-0.726115068,0.096666351,-0.128526646,0.375,-0.587096774,-0.191309596,-0.869346734,-0.913419913,-0.924528302,0,-0.927083333,-0.967346939,-1,-0.981818182,-0.917159763,-0.902439024,-0.92,-0.608695652,-1,3
1025,0.069843295,-0.1936,-0.725852055,0.512978207,0.297805643,0.375,-0.8,0.115268558,-0.909547739,-0.909090909,-0.886792453,-0.2,-0.927083333,-0.959183673,-1,-0.979545455,-0.948717949,-0.918699187,-0.92,-0.173913043,-1,5
1026,-0.71131977,-0.7984,-0.632876712,-0.01056549,0.065830721,0.160714286,-0.129032258,0.025950513,-0.869346734,-0.887445887,-0.886792453,-0.981818182,-0.802083333,-0.934693878,-1,-0.943181818,-0.842209073,-0.967479675,-0.92,-0.260869565,-0.85,5
1027,-0.71131977,-0.7984,-0.632876712,0.178667171,0.037617555,0.160714286,0.04516129,0.018708509,-0.809045226,-0.878787879,-0.490566038,-0.927272727,-0.765625,-0.902040816,-1,-0.909090909,-0.854043393,-0.951219512,-0.92,-0.282608696,-0.85,5
1028,-0.76761906,-0.4016,-0.22739726,-0.21556754,-0.043887147,-0.053571429,0.458064516,0.155099578,-0.778894472,-0.9004329,-0.886792453,-0.963636364,-0.932291667,-0.346938776,-1,-0.984090909,-0.968441815,-1,-0.6,-0.97826087,-0.85,3
1029,-0.76761906,-0.4016,-0.22739726,-0.401646324,-0.257053292,-0.053571429,0.35483871,-0.412190706,-0.738693467,-0.822510823,-0.924528302,-0.927272727,-0.932291667,-0.967346939,-1,-0.984090909,-0.960552268,-0.983739837,-0.28,-0.97826087,-0.9,3
1030,-0.278674958,-0.2992,-0.632876712,-0.272337339,-0.379310345,-0.107142857,0.148387097,-0.263729632,-0.829145729,-0.978354978,-0.981132075,-0.981818182,-0.953125,-0.975510204,-1,-0.975,-0.932938856,-0.983739837,-1,-0.97826087,-0.85,5
1031,-0.582860768,-0.7984,-0.726027397,0.011511654,-0.012539185,0.017857143,0.574193548,0.094749547,-0.889447236,-0.956709957,-0.924528302,-0.909090909,-0.942708333,-0.934693878,-1,-0.972727273,-0.641025641,-0.869918699,-0.92,-0.97826087,0.4,5
1032,0.711363715,-0.0176,-0.81369863,-0.20295203,0.094043887,0.160714286,0.496774194,-0.118889559,-0.879396985,-0.138528139,-0.849056604,-0.909090909,-0.875,-0.934693878,-1,-0.970454545,-0.968441815,-0.967479675,-0.92,-0.97826087,-1,2
1033,1,-0.3216,-0.906849315,-0.521493676,-0.191222571,0.160714286,0.032258065,-0.14061557,-0.879396985,-0.909090909,-0.962264151,-0.690909091,-0.927083333,-0.893877551,-1,-0.988636364,-0.984220907,-1,-0.92,-0.97826087,-1,2
1034,0.027336999,-0.504,-0.81369863,-0.559340209,-0.504702194,0.160714286,0.077419355,-0.297525649,-0.59798995,0.268398268,-0.716981132,-0.654545455,-0.65625,-0.844897959,-1,-0.684090909,-0.282051282,-0.609756098,-0.84,-0.97826087,-0.3,2
1035,0.337474123,-0.6416,-0.906849315,-0.46157,-0.351097179,0.160714286,0.161290323,-0.309595655,-0.798994975,-0.735930736,-0.924528302,-0.618181818,-0.463541667,-0.828571429,-1,-0.945454545,-0.869822485,-0.967479675,-0.84,-0.97826087,-0.9,2
1036,-0.766873718,-0.6,-0.402739726,-0.269183461,-0.357366771,0.160714286,0.15483871,0.017501509,-0.849246231,-0.952380952,-0.924528302,-0.981818182,-0.822916667,-0.951020408,-1,-0.956818182,-0.869822485,-0.967479675,-0.92,-0.97826087,-0.9,3
1037,-0.71131977,-0.7984,-0.632876712,-0.225029173,-0.250783699,0.035714286,0.335483871,-0.193723597,-0.809045226,-0.653679654,-0.867924528,-0.963636364,-0.880208333,-0.967346939,-1,-0.879545455,-0.8382643,-0.967479675,-0.92,-0.97826087,-0.25,3
1038,-0.6627613,-0.7376,-0.629457534,0.437285142,0.153605016,0.553571429,-0.612903226,0.287869644,-0.909547739,-0.939393939,-0.811320755,-0.527272727,-0.864583333,-0.951020408,-1,-0.975,-0.956607495,-1,-0.92,-0.130434783,-0.95,6
1039,-0.651747775,-0.7248,-0.629457534,0.263821869,0.07523511,0.553571429,-0.651612903,0.215449608,-0.91959799,-0.939393939,-0.811320755,-0.436363636,-0.854166667,-0.934693878,-1,-0.970454545,-0.956607495,-0.967479675,-0.92,-0.130434783,-0.95,6
1040,-0.81150701,-0.4944,-0.226027397,0.342668811,0.21630094,0.375,-0.683870968,0.118889559,-0.83919598,-0.896103896,-0.943396226,-0.236363636,-0.880208333,-0.942857143,-1,-0.961363636,-0.885601578,-0.983739837,-0.92,0.304347826,-0.9,6
1041,-0.719917196,-0.2992,-0.22739726,0.216513704,0.137931034,0.375,-0.767741935,0.070609535,-0.879396985,-0.861471861,-0.962264151,-0.054545455,-0.885416667,-0.942857143,-1,-0.961363636,-0.901380671,-0.983739837,-0.92,0.608695652,-0.95,6
1042,-0.648130572,-0.6,-0.545205479,-0.269183461,-0.304075235,-0.125,0.322580645,-0.208207604,-0.83919598,-0.965367965,-0.924528302,-0.981818182,-0.885416667,-0.951020408,-1,-0.922727273,-0.747534517,-0.837398374,-0.92,-0.97826087,-0.85,4
1043,-0.648130572,-0.6,-0.545205479,-0.225029173,-0.357366771,-0.125,0.348387097,-0.173204587,-0.819095477,-0.974025974,-0.924528302,-0.981818182,-0.901041667,-0.959183673,-1,-0.929545455,-0.865877712,-0.951219512,-0.92,-0.97826087,-0.85,4
1044,-0.275218302,-0.5136,-0.726027397,0.024127164,0.028213166,-0.196428571,-0.406451613,-0.602896801,-0.788944724,-0.194805195,0.301886792,-0.745454545,-0.979166667,-0.983673469,-1,-0.988636364,-0.960552268,-1,-0.92,-0.97826087,-0.95,2
1045,-0.275218302,-0.5136,-0.726027397,0.11243574,0.163009404,-0.196428571,-2.22E-16,-0.538925769,-0.708542714,0.038961039,0.698113208,-0.4,-0.973958333,-0.967346939,-1,-0.990909091,-0.956607495,-0.983739837,-0.92,-0.97826087,-0.95,2
1046,0.004770887,-0.2544,-0.726027397,0.386823099,-0.084639498,0.321428571,-0.716129032,0.041641521,-0.91959799,-0.38961039,-0.735849057,-0.818181818,-0.880208333,-0.934693878,-1,-0.95,-0.968441815,-0.967479675,-0.92,-0.760869565,-1,5
1047,-0.715942051,-0.4016,-0.315068493,-0.0515659,0.153605016,-0.214285714,0.606451613,-0.098370549,-0.698492462,-0.528138528,-0.867924528,-0.981818182,-0.854166667,-0.942857143,-1,-0.859090909,-0.112426036,-0.333333333,-0.92,-0.97826087,-0.6,3
1048,-0.715942051,-0.4016,-0.315068493,-0.067335289,-0.128526646,-0.196428571,0.44516129,-0.33977067,-0.788944724,-0.666666667,-0.886792453,-0.890909091,-0.838541667,-0.926530612,-1,-0.847727273,-0.392504931,-0.577235772,-0.92,-0.97826087,-0.6,3
1049,-0.767160376,-0.1008,0.035616438,0.090358596,0.137931034,0.660714286,-0.722580645,-0.050090525,-0.979899497,-0.095238095,-0.924528302,-0.272727273,-0.890625,-0.959183673,-1,-0.970454545,-0.905325444,-0.837398374,0.44,-0.52173913,-1,5
1050,-0.627494835,-0.1008,-0.22739726,0.106127984,-0.05015674,0.660714286,-0.825806452,0.468919734,-0.989949749,0.285714286,-0.79245283,-0.290909091,-0.947916667,-0.967346939,-0.794871795,-0.988636364,-0.980276134,-0.983739837,0.12,-0.456521739,-1,5
1051,-0.582860768,-0.7984,-0.726027397,-0.16195162,-0.238244514,0.160714286,0.096774194,-0.291490646,-0.909547739,-0.956709957,-0.962264151,-0.745454545,-0.96875,-0.975510204,-1,-0.970454545,-0.704142012,-0.951219512,-0.92,-0.97826087,0.2,4
1052,-0.368548042,-0.6,-0.726027397,-0.193490396,-0.457680251,0.160714286,0.24516129,-0.375980688,-0.819095477,-0.939393939,-0.830188679,-0.945454545,-0.791666667,-0.918367347,-1,-0.877272727,-0.629191321,-0.918699187,-0.92,-0.97826087,-0.6,3
1053,-0.275218302,-0.5136,-0.726027397,0.248052481,-0.144200627,0.339285714,-0.503225806,0.010259505,-0.959798995,-0.952380952,-0.905660377,-0.763636364,-0.838541667,-0.959183673,-1,-0.975,-0.972386588,-1,-0.92,-0.608695652,-0.95,5
1054,-0.119668756,-0.3696,-0.726027397,0.374207588,-0.065830721,0.339285714,-0.812903226,0.191309596,-0.969849246,0.090909091,-0.698113208,-0.309090909,-0.916666667,-0.967346939,-1,-0.979545455,-0.940828402,-0.983739837,-0.84,-0.565217391,-0.95,5
1055,-0.275218302,-0.5136,-0.726027397,0.15343615,-0.222570533,0.517857143,-0.535483871,0.010259505,-0.929648241,-0.939393939,-0.849056604,-0.618181818,-0.916666667,-0.959183673,-1,-0.981818182,-0.972386588,-0.918699187,-0.92,-0.630434783,-0.9,5
1056,-0.119668756,-0.3696,-0.726027397,0.248052481,-0.222570533,0.517857143,-0.890322581,-0.989136995,-0.949748744,-0.0995671,-0.905660377,-0.236363636,-0.895833333,-0.951020408,-1,-0.977272727,-0.91321499,-0.983739837,-0.84,-0.52173913,-1,5
1057,-0.119668756,-0.3696,-0.726027397,0.279591257,-0.159874608,0.517857143,-0.941935484,0.336149668,-0.979899497,-0.181818182,-0.811320755,-0.545454545,-0.859375,-0.893877551,-1,-0.906818182,-0.680473373,-0.918699187,-0.2,-0.282608696,-0.9,5
1058,-0.119668756,-0.3696,-0.726027397,0.3584382,-0.034482759,0.517857143,-0.980645161,0.287869644,-0.989949749,-0.112554113,-0.811320755,-0.581818182,-0.765625,-0.87755102,-1,-0.895454545,-0.487179487,-0.853658537,-0.12,-0.260869565,-0.8,5
1059,-0.119668756,-0.3696,-0.726027397,0.437285142,-0.034482759,0.517857143,-0.864516129,0.396499698,-0.949748744,-0.112554113,-0.867924528,-0.254545455,-0.921875,-0.959183673,-1,-0.990909091,-0.984220907,-0.983739837,-0.84,-0.391304348,-1,5
1060,-0.368548042,-0.6,-0.726027397,0.137666761,-0.112852665,0.517857143,-0.832258065,0.106819553,-0.959798995,-0.047619048,-0.943396226,-0.254545455,-0.989583333,-0.893877551,-1,-0.990909091,-0.984220907,-1,-0.84,-0.5,-1,5
1061,-0.119668756,-0.3696,-0.726027397,0.279591257,-0.144200627,0.517857143,-0.722580645,0.118889559,-0.989949749,0.025974026,-0.867924528,-0.327272727,-0.984375,-0.934693878,-1,-0.988636364,-0.980276134,-0.983739837,-0.76,-0.608695652,-0.95,5
1062,-0.367544931,-0.6,-0.726465753,0.241744725,0.335423197,-0.25,0.561290323,0.08026554,-0.809045226,-0.865800866,-0.735849057,-0.654545455,-0.963541667,-0.975510204,-1,-0.986363636,-0.948717949,-0.983739837,-0.92,-0.97826087,-0.95,2
1063,-0.367544931,-0.6,-0.726465753,0.298514524,0.360501567,-0.25,0.425806452,-0.101991551,-0.778894472,-0.878787879,-0.811320755,-0.763636364,-0.953125,-0.975510204,-1,-0.979545455,-0.952662722,-0.983739837,-0.92,-0.97826087,-0.9,2
1064,-0.367544931,-0.6,-0.726465753,-0.17456713,-0.109717868,-0.25,0.277419355,-0.036813518,-0.708542714,-0.909090909,-0.698113208,-0.927272727,-0.947916667,-0.951020408,-1,-0.975,-0.32938856,-0.983739837,-0.92,-0.97826087,-0.9,2
1065,-0.367544931,-0.6,-0.726465753,-0.206105907,-0.065830721,-0.25,0.35483871,-0.046469523,-0.75879397,-0.883116883,-0.660377358,-0.745454545,-0.958333333,-0.967346939,-1,-0.984090909,-0.956607495,-0.983739837,-0.92,-0.97826087,-0.95,2
1066,-0.652469981,-0.4016,-0.401380822,-0.004257735,-0.112852665,-0.071428571,0.35483871,-0.17923959,-0.748743719,-0.80952381,-0.509433962,-0.981818182,-0.911458333,-0.934693878,-1,-0.911363636,-0.546351085,-0.837398374,-0.92,-0.97826087,-0.6,4
1067,-0.766873718,-0.6,-0.402739726,-0.12095121,-0.347962382,-0.071428571,0.277419355,-0.26010863,-0.778894472,-0.748917749,-0.830188679,-0.981818182,-0.890625,-0.942857143,-1,-0.904545455,-0.554240631,-0.837398374,-1,-0.97826087,-0.5,4
1068,-0.652469981,-0.4016,-0.401380822,0.043050431,-0.034482759,-0.071428571,0.606451613,-0.165962583,-0.638190955,-0.822510823,-0.377358491,-0.981818182,-0.869791667,-0.942857143,-1,-0.918181818,-0.593688363,-0.853658537,-0.92,-0.97826087,-0.6,4
1069,-0.767774538,-0.6,-0.401380822,-0.272337339,-0.379310345,-0.071428571,0.083870968,-0.238382619,-0.819095477,-0.70995671,-0.754716981,-0.981818182,-0.786458333,-0.942857143,-1,-0.911363636,-0.593688363,-0.691056911,-1,-0.97826087,-0.45,4
1070,-0.767774538,-0.6,-0.401380822,-0.225029173,-0.363636364,-0.071428571,0.187096774,-0.245624623,-0.738693467,-0.748917749,-0.716981132,-0.981818182,-0.833333333,-0.942857143,-1,-0.9,-0.479289941,-0.804878049,-1,-0.97826087,-0.5,4
1071,-0.379233527,-0.7888,-0.811638356,0.184974927,-0.05015674,-0.125,0.083870968,-0.336149668,-0.798994975,-0.956709957,-0.679245283,-0.981818182,-0.567708333,-0.902040816,-1,-0.806818182,0.258382643,-0.674796748,-0.84,-0.97826087,-0.65,3
1072,-0.388170471,-0.7952,-0.811638356,0.058819819,-0.191222571,-0.125,-0.116129032,-0.293904647,-0.748743719,-0.965367965,-0.867924528,-0.981818182,-0.588541667,-0.902040816,-1,-0.820454545,0.518737673,3.390243902,-0.92,-0.97826087,-0.65,3
1073,-0.414981304,-0.8144,-0.811638356,-0.020027123,-0.222570533,-0.125,0.15483871,-0.502715751,-0.75879397,-0.861471861,-0.981132075,-0.981818182,-0.739583333,-0.869387755,-1,-0.797727273,-0.017751479,-0.658536585,-1,-0.97826087,-0.65,3
1074,-0.426453274,-0.824,-0.812339726,-0.114643454,-0.347962382,-0.125,0.103225806,-0.347012674,-0.788944724,-0.974025974,-0.962264151,-0.981818182,-0.739583333,-0.918367347,-1,-0.840909091,0.349112426,-0.512195122,-0.92,-0.97826087,-0.65,3
1075,-0.388170471,-0.7952,-0.811638356,-0.067335289,-0.300940439,-0.125,-0.038709677,-0.272178636,-0.718592965,-0.818181818,-0.962264151,-0.836363636,-0.791666667,-0.926530612,-1,-0.838636364,-0.163708087,-0.707317073,-0.888,-0.97826087,-0.65,3
1076,-0.414981304,-0.8144,-0.811638356,0.043050431,-0.144200627,-0.125,-0.135483871,-0.302353651,-0.778894472,-0.96969697,-0.886792453,-0.981818182,-0.598958333,-0.991836735,-1,-0.825,0.479289941,-0.609756098,-0.92,-0.97826087,-0.65,3
1077,-0.363444181,-0.776,-0.810936986,0.263821869,0.137931034,-0.125,0.019354839,-0.309595655,-0.748743719,-0.965367965,-0.641509434,-0.981818182,-0.5625,-0.991836735,-1,-0.804545455,0.266272189,-0.658536585,-0.92,-0.97826087,-0.65,3
1078,-0.394648683,-0.7984,-0.810936986,0.058819819,-0.253918495,-0.125,0.225806452,-0.497887749,-0.728643216,-0.852813853,-0.981132075,-0.981818182,-0.552083333,-0.942857143,-1,-0.8,-0.029585799,-0.674796748,-0.92,-0.97826087,-0.65,3
1079,-0.015425098,-0.808,-0.905490411,0.184974927,-0.300940439,0.696428571,-0.870967742,0.064574532,-0.949748744,-0.216450216,-0.924528302,-0.363636364,-0.90625,-0.959183673,-1,-0.990909091,-0.976331361,-0.853658537,-0.84,-0.543478261,-1,3
1080,-0.008845163,-0.8048,-0.905490411,0.389976977,-0.05015674,0.696428571,-0.75483871,0.04043452,-0.949748744,0.164502165,-0.754716981,-0.563636364,-0.90625,-0.885714286,-1,-0.845454545,-0.49112426,-0.918699187,1,-0.739130435,-0.75,3
1081,-0.533193528,-0.8944,-0.808920548,-0.083104677,-0.332288401,0.142857143,-0.341935484,-0.018708509,-0.829145729,-0.363636364,-0.603773585,-0.963636364,-0.947916667,-0.967346939,-1,-0.984090909,-0.960552268,-0.983739837,-0.92,-0.97826087,-0.85,5
1082,-0.651345767,-0.4016,-0.402739726,0.020973287,-0.053291536,-0.160714286,0.477419355,0.081472541,-0.688442211,-0.96969697,-0.716981132,-0.836363636,-0.859375,-0.951020408,-1,-0.952272727,-0.854043393,-0.93495935,-0.92,-0.97826087,-0.85,5
1083,-0.651345767,-0.4016,-0.402739726,0.084050841,-0.015673981,-0.160714286,0.44516129,0.064574532,-0.738693467,-0.965367965,-0.735849057,-0.727272727,-0.864583333,-0.951020408,-1,-0.952272727,-0.854043393,-0.93495935,-0.92,-0.97826087,-0.85,5
