ID,Pipe OD,Pipe WT,Yield_Strength,Tensile_Strength,%C,%Mn,%S,%P,%Si,%Al,%Cr,%Mo,%V,%Ni,%Cu,%Ti,%Nb,Pipe Vintage,Pipe Grade
1491,10.75,0.219,54000,73000,0.237,0.595,0.02,0.005,0.055,0.002,0.022,0.005,0,0.014,0.069,0.001,0.001,1965,X42
1491,10.75,0.219,54000,73500,0.237,0.595,0.02,0.005,0.055,0.002,0.022,0.005,0,0.014,0.069,0.001,0.001,1965,X42
671,6.625,0.156,54500,74000,0.282,0.584,0.018,0.007,0.015,0.007,0.033,0.012,0,0.076,0.138,0.001,0.001,1970,X42
748,6.625,0.188,54500,79500,0.245,1.08,0.025,0.015,0.052,0.004,0.027,0.003,0.002,0.012,0.01,0.005,0.002,1960,X42
1070,6.625,0.156,54500,69000,0.216,0.543,0.024,0.005,0.011,0.005,0.021,0.006,0,0.04,0.075,0.001,0.001,1964,X42
1070,6.625,0.156,54500,69000,0.178,0.5,0.017,0.005,0.013,0.012,0.018,0.009,0,0.05,0.137,0.001,0.001,1964,X42
1070,6.625,0.156,54500,69000,0.233,0.573,0.021,0.008,0.012,0.009,0.037,0.009,0,0.053,0.14,0.001,0.001,1964,X42
392,8.625,0.322,55000,67500,0.25,0.724,0.024,0.01,0.008,0.007,0.026,0.007,0.001,0.039,0.141,0.002,0.002,1952,X42
765,8.625,0.188,55000,65500,0.225,0.8,0.018,0.006,0.013,0.005,0.012,0.003,0,0.013,0.017,0.001,0.001,1969,X42
765,8.625,0.188,55000,65500,0.225,0.8,0.02,0.006,0.013,0.005,0.012,0.003,0,0.013,0.018,0.001,0.001,1969,X42
797,12.75,0.25,55000,68000,0.215,0.604,0.016,0.011,0.007,0,0.023,0.004,0,0.019,0.042,0,0.001,1954,X42
985,8.625,0.203,55000,74500,0.195,0.87,0.019,0.01,0.014,0.003,0.022,0.003,0.001,0.014,0.021,0.001,0.001,1964,X42
1070,6.625,0.156,55000,71500,0.216,0.543,0.024,0.005,0.011,0.005,0.021,0.006,0,0.04,0.075,0.001,0.001,1964,X42
1070,6.625,0.156,55000,71500,0.178,0.5,0.017,0.005,0.013,0.012,0.018,0.009,0,0.05,0.137,0.001,0.001,1964,X42
1070,6.625,0.156,55000,71500,0.233,0.573,0.021,0.008,0.012,0.009,0.037,0.009,0,0.053,0.14,0.001,0.001,1964,X42
1528,18,0.312,55000,73000,0.279,0.83,0.031,0.01,0.109,0.001,0.03,0.007,0,0.062,0.225,0.001,0.001,1950,X42
1528,18,0.312,55000,73000,0.254,0.63,0.022,0.009,0.077,0.006,0.033,0.009,0,0.067,0.154,0.001,0.001,1950,X42
153,10.75,0.281,55400,75600,0.25,0.84,0.03,0.012,0.094,0.002,0.054,0.009,0.002,0.068,0.26,0.002,0.002,1956,X42
346,12.75,0.312,55500,77500,0.332,1.01,0.036,0.011,0.026,0.007,0.017,0.008,0.003,0.015,0.039,0.003,0.003,1950,X42
676,12.75,0.25,55500,75500,0.249,1.05,0.026,0.009,0.045,0.002,0.017,0.003,0.001,0.025,0.106,0.001,0.002,1957,X42
1207,8.625,0.375,55500,61500,0.177,0.805,0.017,0.006,0.005,0.001,0.017,0.003,0,0.009,0.01,0.001,0.001,1957,X42
1469,12.75,0.25,55500,74500,0.237,0.621,0.028,0.008,0.055,0.003,0.036,0.011,0,0.074,0.237,0.001,0.001,1954,X42
1528,18,0.312,55500,82000,0.279,0.83,0.031,0.01,0.109,0.001,0.03,0.007,0,0.062,0.225,0.001,0.001,1950,X42
1528,18,0.312,55500,82000,0.254,0.63,0.022,0.009,0.077,0.006,0.033,0.009,0,0.067,0.154,0.001,0.001,1950,X42
272,6.625,0.156,56000,72500,0.237,0.582,0.027,0.008,0.058,0.003,0.043,0.017,0.001,0.078,0.246,0.002,0.002,1964,X42
371,8.625,0.203,56000,71500,0.206,0.903,0.02,0.009,0.014,0.004,0.024,0.007,0.002,0.018,0.025,0.003,0.001,1963,X42
272,6.625,0.156,56000,72500,0.234,0.575,0.023,0.006,0.058,0.003,0.04,0.017,0.001,0.077,0.296,0.002,0.002,1964,X42
371,8.625,0.203,56000,71500,0.207,0.912,0.017,0.008,0.014,0.005,0.024,0.007,0.003,0.018,0.025,0.003,0.002,1963,X42
391,8.625,0.322,56000,66000,0.216,0.689,0.02,0.007,0.006,0.007,0.026,0.006,0.001,0.039,0.16,0.002,0.002,1952,X42
393,8.625,0.322,56500,65500,0.218,0.719,0.033,0.013,0.009,0.009,0.019,0.005,0.001,0.031,0.128,0.002,0.002,1952,X42
1129,20,0.312,56500,83000,0.226,1.11,0.019,0.007,0.044,0.009,0.057,0.006,0.049,0.008,0.01,0.008,0.001,2003,X42
1457,6.625,0.25,56700,64700,0.047,0.955,0.003,0.012,0.215,0.02,0.005,0.008,0.002,0.041,0.095,0.014,0.013,1999,X42
55,16,0.312,57000,71500,0.24,0.72,0.04,0.01,0.005,0.028,0.024,0.013,0,0.047,0.087,0,0,1959,X42
510,6.625,0.188,57000,73000,0.271,0.57,0.022,0.007,0.008,0.007,0.04,0.02,0.001,0.086,0.203,0.002,0.002,1963,X42
371,8.625,0.203,57000,73500,0.206,0.903,0.02,0.009,0.014,0.004,0.024,0.007,0.002,0.018,0.025,0.003,0.001,1963,X42
371,8.625,0.203,57000,73500,0.207,0.912,0.017,0.008,0.014,0.005,0.024,0.007,0.003,0.018,0.025,0.003,0.002,1963,X42
1199,12.75,0.312,57000,87000,0.28,1.08,0.019,0.014,0.036,0.013,0.016,0.005,0.002,0.01,0.014,0.001,0.001,1960,X42
1440,16,0.25,57000,71500,0.213,0.67,0.032,0.011,0.005,0.007,0.04,0.028,0,0.051,0.08,0.001,0.001,1959,X42
1440,16,0.25,57000,70500,0.213,0.67,0.032,0.011,0.005,0.007,0.04,0.028,0,0.051,0.08,0.001,0.001,1959,X42
1440,16,0.25,57000,71500,0.207,0.67,0.016,0.006,0.004,0.006,0.033,0.014,0,0.029,0.06,0.001,0.001,1959,X42
1440,16,0.25,57000,70500,0.207,0.67,0.016,0.006,0.004,0.006,0.033,0.014,0,0.029,0.06,0.001,0.001,1959,X42
1440,16,0.25,57000,71500,0.243,0.71,0.025,0.008,0.004,0.007,0.031,0.027,0,0.029,0.045,0.001,0.001,1959,X42
1440,16,0.25,57000,70500,0.243,0.71,0.025,0.008,0.004,0.007,0.031,0.027,0,0.029,0.045,0.001,0.001,1959,X42
365,6.625,0.188,57500,70000,0.198,0.418,0.028,0.006,0.069,0,0.077,0.033,0,0.098,0.259,0.002,0.002,1988,X42
1070,6.625,0.156,57500,74500,0.216,0.543,0.024,0.005,0.011,0.005,0.021,0.006,0,0.04,0.075,0.001,0.001,1964,X42
1070,6.625,0.156,57500,74500,0.178,0.5,0.017,0.005,0.013,0.012,0.018,0.009,0,0.05,0.137,0.001,0.001,1964,X42
1070,6.625,0.156,57500,74500,0.233,0.573,0.021,0.008,0.012,0.009,0.037,0.009,0,0.053,0.14,0.001,0.001,1964,X42
1314,16,0.375,57700,70500,0.06,0.969,0.007,0.005,0.175,0.034,0.012,0.004,0,0.004,0.005,0.002,0.02,1999,X42
1314,16,0.375,57700,70500,0.056,0.956,0.006,0.006,0.165,0.029,0.015,0.003,0,0.004,0.005,0.002,0.022,1999,X42
272,6.625,0.156,58000,74500,0.237,0.582,0.027,0.008,0.058,0.003,0.043,0.017,0.001,0.078,0.246,0.002,0.002,1964,X42
272,6.625,0.156,58000,74500,0.234,0.575,0.023,0.006,0.058,0.003,0.04,0.017,0.001,0.077,0.296,0.002,0.002,1964,X42
390,8.625,0.322,58000,67500,0.227,0.696,0.033,0.009,0.008,0.013,0.015,0.005,0.001,0.033,0.185,0.002,0.002,1952,X42
411,8.625,0.188,58000,75500,0.247,0.838,0.016,0.005,0.003,0,0.018,0.005,0.001,0.024,0.019,0.002,0.003,1982,X42
985,8.625,0.203,58000,74000,0.195,0.87,0.019,0.01,0.014,0.003,0.022,0.003,0.001,0.014,0.021,0.001,0.001,1964,X42
1144,8.625,0.203,58000,74000,0.217,0.924,0.017,0.009,0.019,0.005,0.023,0.004,0,0.012,0.016,0.002,0.001,1963,X42
245,12.75,0.312,58100,81500,0.285,0.96,0.025,0.009,0.025,0.008,0.017,0.007,0.002,0.015,0.038,0.003,0.003,1950,X42
1083,12.75,0.25,58275,82850,0.218,1.01,0.006,0.008,0.021,0.036,0.023,0.004,0,0.01,0.013,0.001,0.001,1985,X42
202,6.625,0.188,58500,73500,0.22,0.65,0.021,0.005,0.024,0.015,0.036,0.018,0.001,0.07,0.17,0.002,0.003,1960,X42
938,8.625,0.203,58500,75500,0.202,0.952,0.02,0.011,0.017,0.004,0.027,0.003,0.001,0.014,0.018,0.001,0.001,1964,X42
938,8.625,0.203,58500,75500,0.2,0.991,0.016,0.01,0.014,0.004,0.023,0.003,0.001,0.014,0.023,0.001,0.001,1964,X42
1314,16,0.375,58500,70000,0.06,0.969,0.007,0.005,0.175,0.034,0.012,0.004,0,0.004,0.005,0.002,0.02,1999,X42
1314,16,0.375,58500,70000,0.056,0.956,0.006,0.006,0.165,0.029,0.015,0.003,0,0.004,0.005,0.002,0.022,1999,X42
927,8.625,0.25,59000,69000,0.176,0.888,0.017,0.005,0.011,0.005,0.035,0.003,0,0.017,0.02,0.001,0.001,1960,X42
938,8.625,0.203,59000,76500,0.202,0.952,0.02,0.011,0.017,0.004,0.027,0.003,0.001,0.014,0.018,0.001,0.001,1964,X42
938,8.625,0.203,59000,76500,0.2,0.991,0.016,0.01,0.014,0.004,0.023,0.003,0.001,0.014,0.023,0.001,0.001,1964,X42
1089,8.625,0.5,59000,75500,0.185,1.07,0.007,0.005,0.215,0.034,0.021,0.007,0,0.013,0.024,0.002,0.001,2005,X42
1089,8.625,0.5,59000,75500,0.198,1.07,0.007,0.005,0.214,0.034,0.021,0.006,0,0.013,0.024,0.002,0.001,2005,X42
1314,16,0.375,59500,71000,0.06,0.969,0.007,0.005,0.175,0.034,0.012,0.004,0,0.004,0.005,0.002,0.02,1999,X42
1314,16,0.375,59500,71000,0.056,0.956,0.006,0.006,0.165,0.029,0.015,0.003,0,0.004,0.005,0.002,0.022,1999,X42
1445,10.75,0.219,59500,78000,0.22,0.88,0.023,0.009,0.037,0.004,0.018,0.006,0,0.025,0.082,0.001,0.001,1958,X42
108,16,0.312,59900,74500,0.29,0.88,0.032,0.017,0.002,0.007,0.022,0.012,0,0.013,0.034,0,0,1953,X42
464,12.75,0.25,60000,76000,0.205,0.686,0.02,0.007,0.007,0,0.023,0.007,0.001,0.023,0.094,0.002,0.001,1951,X42
619,8.625,0.25,60000,76000,0.275,0.85,0.028,0.01,0.045,0.007,0.022,0.006,0.002,0.03,0.135,0.002,0.002,1957,X42
758,6.625,0.188,60000,73500,0.219,0.88,0.023,0.008,0.014,0.002,0.009,0.001,0.001,0.01,0.011,0.001,0.002,1960,X42
806,8.625,0.312,60000,75500,0.247,0.796,0.022,0.011,0.014,0.005,0.012,0,0,0.008,0.005,0.001,0.001,1971,X42
1156,6.625,0.28,60000,67000,0.066,0.622,0.006,0.02,0.152,0.032,0.031,0.006,0,0.012,0.015,0.002,0.013,1993,X42
1203,6.625,0.219,60000,76764,0.076,0.945,0.006,0.014,0.224,0.012,0.088,0.092,0,0.0327,0.433,0.002,0.002,1993,X42
55,16,0.312,60500,69500,0.24,0.72,0.04,0.01,0.005,0.028,0.024,0.013,0,0.047,0.087,0,0,1959,X42
499,8.625,0.219,60500,69500,0.21,0.92,0.021,0.007,0.021,0.008,0.025,0,0.002,0.053,0.029,0.002,0.002,1969,X42
501,6.625,0.156,60500,75500,0.23,0.532,0.02,0.01,0.049,0.006,0.021,0.01,0.001,0.054,0.233,0.002,0.003,1962,X42
365,6.625,0.188,60500,73500,0.198,0.418,0.028,0.006,0.069,0,0.077,0.033,0,0.098,0.259,0.002,0.002,1988,X42
720,6.625,0.188,60500,67500,0.185,0.64,0.025,0.008,0.045,0.003,0.024,0.005,0.001,0.04,0.13,0.001,0.002,1965,X42
1351,6.625,0.156,60500,72500,0.216,0.811,0.02,0.007,0.016,0.015,0.011,0.004,0,0.009,0.011,0.002,0.001,1966,X42
369,8.625,0.25,61000,77000,0.239,0.879,0.018,0.009,0.014,0.003,0.011,0.008,0.002,0.009,0.017,0.002,0.003,1962,X42
805,8.625,0.312,61000,74500,0.204,0.792,0.024,0.008,0.013,0.005,0.012,0,0,0.008,0.006,0.001,0.001,1971,X42
564,8.625,0.25,61500,74000,0.244,0.754,0.018,0.008,0.008,0.009,0.011,0.005,0.002,0.011,0.012,0.002,0.003,1968,X42
195,6.625,0.219,61500,73000,0.21,0.48,0.018,0.014,0.13,0.021,0.025,0.012,0.001,0.019,0.058,0.002,0.001,1960,X42
331,12.75,0.203,61500,74000,0.255,1.12,0.022,0.01,0.013,0.006,0.031,0.012,0.003,0.016,0.011,0.002,0.014,1965,X42
726,8.625,0.322,61500,69000,0.047,0.983,0.005,0.013,0.179,0.018,0.032,0.009,0.002,0.039,0.076,0.007,0.013,2002,X42
726,8.625,0.322,61500,69000,0.046,0.974,0.005,0.013,0.178,0.019,0.031,0.009,0.001,0.039,0.075,0.007,0.012,2002,X42
726,8.625,0.322,61500,69000,0.186,0.562,0.008,0.006,0.318,0.021,0.035,0.003,0.001,0.032,0.126,0.001,0.001,2002,X42
726,8.625,0.322,62500,69500,0.047,0.983,0.005,0.013,0.179,0.018,0.032,0.009,0.002,0.039,0.076,0.007,0.013,2002,X42
726,8.625,0.322,62500,69500,0.046,0.974,0.005,0.013,0.178,0.019,0.031,0.009,0.001,0.039,0.075,0.007,0.012,2002,X42
986,8.625,0.203,62500,79000,0.21,1.01,0.021,0.006,0.016,0.005,0.018,0.003,0.001,0.014,0.017,0.002,0.001,1964,X42
1153,8.625,0.185,62500,77500,0.269,0.649,0.016,0.005,0.006,0.001,0.022,0.003,0,0.011,0.071,0.001,0.001,1965,X42
726,8.625,0.322,62500,69500,0.186,0.562,0.008,0.006,0.318,0.021,0.035,0.003,0.001,0.032,0.126,0.001,0.001,2002,X42
1302,8.625,0.219,62500,74000,0.228,0.72,0.026,0.014,0.01,0.002,0.024,0.004,0,0.047,0.029,0.001,0.001,1979,X42
1391,6.625,0.188,62500,76500,0.247,1.02,0.022,0.007,0.032,0.008,0.032,0.007,0,0.018,0.026,0.001,0.001,1965,X42
700,6.625,0.188,63200,71200,0.133,1.19,0.002,0.016,0.257,0.035,0.064,0.093,0.036,0.066,0.045,0.003,0.031,1994,X42
986,8.625,0.203,63500,81500,0.21,1.01,0.021,0.006,0.016,0.005,0.018,0.003,0.001,0.014,0.017,0.002,0.001,1964,X42
374,4.5,0.188,64000,77500,0.217,0.563,0.016,0.004,0.012,0.02,0.07,0.02,0.001,0.057,0.128,0.002,0.002,1981,X42
1160,6.625,0.188,64500,78500,0.244,0.856,0.02,0.007,0.016,0.005,0.014,0.005,0,0.009,0.011,0.002,0.001,1964,X42
985,8.625,0.203,67000,79500,0.195,0.87,0.019,0.01,0.014,0.003,0.022,0.003,0.001,0.014,0.021,0.001,0.001,1964,X42
986,8.625,0.203,67500,81500,0.21,1.01,0.021,0.006,0.016,0.005,0.018,0.003,0.001,0.014,0.017,0.002,0.001,1964,X42
1314,16,0.375,68000,72000,0.06,0.969,0.007,0.005,0.175,0.034,0.012,0.004,0,0.004,0.005,0.002,0.02,1999,X42
1314,16,0.375,68000,72000,0.056,0.956,0.006,0.006,0.165,0.029,0.015,0.003,0,0.004,0.005,0.002,0.022,1999,X42
1412,12.75,0.25,68500,75000,0.216,0.432,0.027,0.007,0.032,0.003,0.017,0.005,0,0.027,0.073,0.001,0.001,1954,X42
1499,6.625,0.156,69200,83800,0.257,0.889,0.022,0.009,0.012,0.003,0.009,0.004,0,0.008,0.006,0.001,0.001,1966,X42
1187,8.625,0.312,70000,86000,0.193,1.19,0.023,0.022,0.019,0.046,0.02,0.008,0,0.012,0.014,0.003,0.041,1973,X42
1187,8.625,0.312,70000,86000,0.186,0.7,0.012,0.005,0.005,0.002,0.021,0.01,0,0.029,0.031,0.001,0.001,1973,X42
1424,10.75,0.307,71500,56500,0.257,0.835,0.03,0.023,0.009,0.011,0.038,0.005,0,0.03,0.063,0.001,0.001,1951,X42
1424,10.75,0.307,71500,56500,0.244,0.844,0.03,0.011,0.009,0.011,0.037,0.007,0,0.046,0.148,0.001,0.001,1951,X42
233,4.5,0.237,72000,75500,0.064,0.859,0.006,0.008,0.202,0.037,0.033,0.01,0.006,0.021,0.054,0.003,0.024,1997,X42
1153,8.625,0.185,72000,83000,0.269,0.649,0.016,0.005,0.006,0.001,0.022,0.003,0,0.011,0.071,0.001,0.001,1965,X42
1299,6.625,0.25,72000,82000,0.234,0.565,0.019,0.005,0.015,0.007,0.074,0.009,0,0.023,0.044,0.001,0.001,1981,X42
1424,10.75,0.307,73000,56500,0.257,0.835,0.03,0.023,0.009,0.011,0.038,0.005,0,0.03,0.063,0.001,0.001,1951,X42
1424,10.75,0.307,73000,56500,0.244,0.844,0.03,0.011,0.009,0.011,0.037,0.007,0,0.046,0.148,0.001,0.001,1951,X42
1424,10.75,0.307,75000,63000,0.257,0.835,0.03,0.023,0.009,0.011,0.038,0.005,0,0.03,0.063,0.001,0.001,1951,X42
1424,10.75,0.307,75000,63000,0.244,0.844,0.03,0.011,0.009,0.011,0.037,0.007,0,0.046,0.148,0.001,0.001,1951,X42
1424,10.75,0.307,76000,63000,0.257,0.835,0.03,0.023,0.009,0.011,0.038,0.005,0,0.03,0.063,0.001,0.001,1951,X42
1424,10.75,0.307,76000,63000,0.244,0.844,0.03,0.011,0.009,0.011,0.037,0.007,0,0.046,0.148,0.001,0.001,1951,X42
1019,18,0.5,80000,111000,0.307,1.05,0.016,0.016,0.018,0.006,0.05,0.011,0,0.01,0.011,0.001,0.001,1976,X42
199,10.75,0.279,43500,79500,0.29,0.85,0.018,0.013,0.17,0.016,0.022,0.012,0.002,0.024,0.038,0.002,0.002,1953,X46
219,12.75,0.25,46100,62500,0.16,0.66,0.018,0.005,0.009,0.001,0.13,0.004,0.001,0.008,0.24,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.25,0.83,0.019,0.007,0.005,0.002,0.15,0.005,0.002,0.013,0.26,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.26,0.76,0.018,0.005,0.015,0.001,0.15,0.008,0.002,0.015,0.3,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.22,0.71,0.015,0.005,0.006,0.001,0.15,0.005,0.002,0.011,0.27,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.26,0.69,0.013,0.005,0.005,0,0.14,0.004,0.001,0.008,0.25,0.002,0.001,1958,X46
219,12.75,0.25,46100,62500,0.21,0.64,0.014,0.004,0.008,0.001,0.12,0.004,0.001,0.008,0.24,0.002,0.001,1958,X46
219,12.75,0.25,46100,62500,0.23,0.68,0.012,0.005,0.009,0.001,0.136,0.004,0.001,0.008,0.234,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.25,0.57,0.015,0.005,0.004,0.001,0.118,0.004,0.001,0.009,0.201,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.253,0.784,0.015,0.008,0.007,0.004,0.161,0.007,0.002,0.017,0.282,0.002,0.003,1958,X46
219,12.75,0.25,46100,62500,0.29,0.81,0.015,0.005,0.005,0.003,0.174,0.011,0.002,0.032,0.359,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.32,0.78,0.016,0.005,0.007,0.001,0.154,0.005,0.002,0.01,0.279,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.27,0.83,0.012,0.005,0.004,0.001,0.141,0.006,0.002,0.01,0.208,0.002,0.002,1958,X46
219,12.75,0.25,46100,62500,0.22,0.63,0.016,0.005,0.005,0.001,0.147,0.009,0.001,0.028,0.158,0.002,0.002,1958,X46
435,12.75,0.25,47200,66500,0.215,0.656,0.027,0.006,0.006,0,0.124,0.005,0.001,0.008,0.24,0.002,0.001,1958,X46
435,12.75,0.25,47200,66500,0.293,0.905,0.028,0.008,0.004,0.002,0.15,0.007,0.002,0.014,0.317,0.002,0.001,1958,X46
435,12.75,0.25,47200,66500,0.185,0.645,0.016,0.004,0.004,0,0.135,0.004,0.001,0.007,0.209,0.002,0.001,1958,X46
435,12.75,0.25,47200,66500,0.228,0.605,0.023,0.006,0.004,0,0.121,0.004,0.001,0.01,0.235,0.002,0.001,1958,X46
435,12.75,0.25,47200,66500,0.28,0.872,0.017,0.006,0.005,0.001,0.0177,0.007,0.002,0.014,0.29,0.002,0.001,1958,X46
219,12.75,0.25,47600,69500,0.16,0.66,0.018,0.005,0.009,0.001,0.13,0.004,0.001,0.008,0.24,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.25,0.83,0.019,0.007,0.005,0.002,0.15,0.005,0.002,0.013,0.26,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.26,0.76,0.018,0.005,0.015,0.001,0.15,0.008,0.002,0.015,0.3,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.22,0.71,0.015,0.005,0.006,0.001,0.15,0.005,0.002,0.011,0.27,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.26,0.69,0.013,0.005,0.005,0,0.14,0.004,0.001,0.008,0.25,0.002,0.001,1958,X46
219,12.75,0.25,47600,69500,0.21,0.64,0.014,0.004,0.008,0.001,0.12,0.004,0.001,0.008,0.24,0.002,0.001,1958,X46
219,12.75,0.25,47600,69500,0.23,0.68,0.012,0.005,0.009,0.001,0.136,0.004,0.001,0.008,0.234,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.25,0.57,0.015,0.005,0.004,0.001,0.118,0.004,0.001,0.009,0.201,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.253,0.784,0.015,0.008,0.007,0.004,0.161,0.007,0.002,0.017,0.282,0.002,0.003,1958,X46
219,12.75,0.25,47600,69500,0.29,0.81,0.015,0.005,0.005,0.003,0.174,0.011,0.002,0.032,0.359,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.32,0.78,0.016,0.005,0.007,0.001,0.154,0.005,0.002,0.01,0.279,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.27,0.83,0.012,0.005,0.004,0.001,0.141,0.006,0.002,0.01,0.208,0.002,0.002,1958,X46
219,12.75,0.25,47600,69500,0.22,0.63,0.016,0.005,0.005,0.001,0.147,0.009,0.001,0.028,0.158,0.002,0.002,1958,X46
747,10.75,0.219,47900,58000,0.19,0.616,0.034,0.01,0.009,0.001,0.031,0.006,0,0.046,0.177,0.001,0.002,1957,X46
861,16,0.25,48200,71500,0.187,1.27,0.027,0.009,0.354,0.026,0.032,0.009,0.002,0.076,0.225,0.003,0.003,1964,X46
861,16,0.25,48200,71500,0.191,1.29,0.03,0.009,0.363,0.029,0.032,0.009,0.003,0.075,0.22,0.002,0.003,1964,X46
1167,8.625,0.25,48400,60000,0.198,0.797,0.022,0.008,0.015,0.005,0.018,0.003,0,0.008,0.01,0.001,0.001,1958,X46
1525,12.75,0.25,48600,67400,0.235,0.739,0.017,0.007,0.008,0.001,0.024,0.006,0,0.034,0.064,0.001,0.001,1954,X46
1525,12.75,0.25,48600,67400,0.239,0.768,0.019,0.007,0.006,0.001,0.021,0.005,0,0.031,0.034,0.001,0.001,1954,X46
432,20,0.312,48900,70500,0.259,0.841,0.028,0.015,0.004,0.01,0.032,0.007,0.002,0.047,0.049,0.002,0.003,1950,X46
432,20,0.312,48900,70500,0.246,0.86,0.029,0.015,0.009,0.004,0.038,0.008,0.002,0.023,0.059,0.002,0.003,1950,X46
83,10.75,0.25,49000,77000,0.24,0.6,0.018,0.008,0.17,0.01,0.02,0.023,0,0.032,0.04,0,0.002,1952,X46
825,20,0.312,49000,68500,0.248,0.928,0.025,0.013,0.006,0.002,0.03,0.003,0,0.034,0.034,0.001,0.001,1950,X46
822,12.75,0.25,49100,63500,0.246,0.895,0.025,0.008,0.007,0.001,0.159,0.003,0.001,0.015,0.328,0.001,0.001,1958,X46
746,10.75,0.219,49200,60000,0.143,0.592,0.029,0.009,0.009,0.001,0.031,0.005,0,0.046,0.174,0.001,0.003,1957,X46
1212,6.625,0.156,49200,67500,0.183,0.953,0.016,0.008,0.008,0.001,0.04,0.006,0,0.02,0.052,0.001,0.001,1961,X46
1295,12.75,0.25,49200,68500,0.238,0.748,0.021,0.005,0.01,0.001,0.113,0.004,0,0.012,0.22,0.001,0.001,1958,X46
1295,12.75,0.25,49200,68500,0.26,0.709,0.014,0.005,0.008,0.001,0.153,0.003,0,0.011,0.266,0.001,0.001,1958,X46
1295,12.75,0.25,49200,68500,0.197,0.712,0.009,0.005,0.006,0.001,0.144,0.002,0,0.009,0.284,0.001,0.001,1958,X46
1295,12.75,0.25,49200,68500,0.231,0.732,0.021,0.005,0.008,0.001,0.112,0.004,0,0.012,0.223,0.001,0.001,1958,X46
1295,12.75,0.25,49200,68500,0.173,0.652,0.019,0.004,0.006,0.001,0.135,0.002,0,0.009,0.195,0.001,0.001,1958,X46
1295,12.75,0.25,49200,68500,0.234,0.68,0.021,0.006,0.008,0.001,0.139,0.003,0,0.012,0.256,0.001,0.001,1958,X46
219,12.75,0.25,49400,69000,0.16,0.66,0.018,0.005,0.009,0.001,0.13,0.004,0.001,0.008,0.24,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.25,0.83,0.019,0.007,0.005,0.002,0.15,0.005,0.002,0.013,0.26,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.26,0.76,0.018,0.005,0.015,0.001,0.15,0.008,0.002,0.015,0.3,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.22,0.71,0.015,0.005,0.006,0.001,0.15,0.005,0.002,0.011,0.27,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.26,0.69,0.013,0.005,0.005,0,0.14,0.004,0.001,0.008,0.25,0.002,0.001,1958,X46
219,12.75,0.25,49400,69000,0.21,0.64,0.014,0.004,0.008,0.001,0.12,0.004,0.001,0.008,0.24,0.002,0.001,1958,X46
219,12.75,0.25,49400,69000,0.23,0.68,0.012,0.005,0.009,0.001,0.136,0.004,0.001,0.008,0.234,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.25,0.57,0.015,0.005,0.004,0.001,0.118,0.004,0.001,0.009,0.201,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.253,0.784,0.015,0.008,0.007,0.004,0.161,0.007,0.002,0.017,0.282,0.002,0.003,1958,X46
219,12.75,0.25,49400,69000,0.29,0.81,0.015,0.005,0.005,0.003,0.174,0.011,0.002,0.032,0.359,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.32,0.78,0.016,0.005,0.007,0.001,0.154,0.005,0.002,0.01,0.279,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.27,0.83,0.012,0.005,0.004,0.001,0.141,0.006,0.002,0.01,0.208,0.002,0.002,1958,X46
219,12.75,0.25,49400,69000,0.22,0.63,0.016,0.005,0.005,0.001,0.147,0.009,0.001,0.028,0.158,0.002,0.002,1958,X46
565,22,0.375,49600,82500,0.267,0.78,0.023,0.012,0.128,0.003,0.006,0.006,0.001,0.005,0.01,0.002,0.002,1952,X46
861,16,0.25,49600,69500,0.187,1.27,0.027,0.009,0.354,0.026,0.032,0.009,0.002,0.076,0.225,0.003,0.003,1964,X46
861,16,0.25,49600,69500,0.191,1.29,0.03,0.009,0.363,0.029,0.032,0.009,0.003,0.075,0.22,0.002,0.003,1964,X46
219,12.75,0.25,49800,70500,0.16,0.66,0.018,0.005,0.009,0.001,0.13,0.004,0.001,0.008,0.24,0.002,0.002,1958,X46
